date	Facebook	Twitter	LinkedIn
20111001	63.4	62.7	72.2
20111002	98.0	99.9	67.7
20111003	93.3	99.1	69.4
20111004	95.7	98.8	68.0
20111005	64.2	98.7	72.4
20111006	98.8	97.0	77.0
20111007	97.9	96.7	82.3
20111008	61.8	96.8	78.9
20111009	69.3	96.7	68.8
20111010	71.2	60.1	68.7
20111011	68.7	61.1	70.3
20111012	61.8	61.5	75.3
20111013	63.0	64.3	76.6
20111014	66.9	67.1	66.6
20111015	61.7	64.6	68.0
20111016	61.8	61.6	70.6
20111017	62.8	61.1	71.1
20111018	60.8	99.2	70.0
20111019	62.1	98.9	61.6
20111020	65.1	97.2	97.4
20111021	95.6	96.4	64.3
20111022	94.4	60.7	72.4
20111023	94.4	65.1	72.4
20111024	94.8	60.9	72.5
20111025	97.9	96.1	72.7
20111026	94.6	94.6	73.4
20111027	94.4	96.1	70.7
20111028	42.5	98.1	96.8
20111029	40.9	97.5	91.0
20111030	38.6	97.7	94.9
20111031	44.2	95.1	98.8
20111101	49.6	97.9	62.6
20111102	47.2	64.6	71.0
20111103	90.1	96.2	98.4
20111104	90.1	90.5	45.1
20111105	43.5	91.3	92.2
20111106	43.8	92.6	73.0
20111107	48.9	91.4	75.4
20111108	95.5	90.6	72.1
20111109	93.7	94.6	96.6
20111110	97.7	95.6	95.4
20111111	48.5	93.9	46.7
20111112	46.8	94.0	62.0
20111113	91.1	93.8	71.6
20111114	96.8	93.5	75.5
20111115	99.7	93.4	72.1
20111116	96.5	92.2	65.7
20111117	49.6	92.7	96.8
20111118	41.5	93.1	49.9
20111119	44.3	49.0	71.7
20111120	94.0	90.4	77.7
20111121	94.1	91.1	76.4
20111122	49.4	92.3	68.8
20111123	90.0	94.6	97.0
20111124	44.0	95.1	95.5
20111125	90.3	91.5	61.6
20111126	92.1	93.6	64.1
20111127	49.6	92.3	91.1
20111128	97.2	91.0	43.0
20111129	99.1	49.5	46.4
20111130	90.6	49.8	48.0
20111201	44.3	60.4	48.1
20111202	43.9	62.2	60.6
20111203	42.1	98.3	62.6
20111204	43.9	92.7	97.1
20111205	90.2	91.5	44.2
20111206	94.2	49.9	37.4
20111207	94.6	48.6	35.0
20111208	43.4	46.4	37.0
20111209	42.2	49.8	45.4
20111210	45.0	92.1	90.7
20111211	33.8	48.8	48.6
20111212	36.8	47.4	92.2
20111213	38.6	47.2	60.8
20111214	41.9	46.1	70.0
20111215	49.6	48.8	64.2
20111216	90.2	47.9	90.9
20111217	40.6	49.8	91.6
20111218	29.1	49.1	95.2
20111219	33.7	48.3	62.1
20111220	45.8	49.3	96.3
20111221	47.4	48.4	47.2
20111222	94.4	93.3	92.3
20111223	47.8	47.5	45.2
20111224	34.9	47.9	43.6
20111225	35.9	48.9	42.9
20111226	43.6	45.9	48.2
20111227	42.9	47.2	45.4
20111228	46.2	48.9	44.2
20111229	30.8	90.9	90.4
20111230	40.8	92.9	92.4
20111231	49.8	90.1	93.5
20120101	46.3	93.9	95.9
20120102	43.2	93.1	48.2
20120103	30.3	49.7	41.0
20120104	19.2	92.7	48.9
20120105	32.1	92.6	94.8
20120106	41.2	49.0	61.2
20120107	47.0	91.0	99.7
20120108	46.0	96.8	92.5
20120109	34.7	92.3	94.0
20120110	39.4	91.6	47.7
20120111	40.4	49.8	49.2
20120112	45.4	91.9	48.4
20120113	40.7	93.7	40.2
20120114	30.4	92.9	43.9
20120115	23.9	49.7	45.2
20120116	22.6	45.3	65.0
20120117	39.8	43.6	68.2
20120118	43.2	45.0	47.5
20120119	26.3	47.3	97.1
20120120	32.8	91.4	61.9
20120121	27.4	93.7	94.6
20120122	25.0	48.3	96.7
20120123	39.4	92.9	94.4
20120124	48.7	49.1	92.7
20120125	43.0	92.1	61.8
20120126	37.1	93.6	95.0
20120127	48.2	90.4	90.7
20120128	43.7	90.3	92.9
20120129	40.1	93.8	44.4
20120130	38.0	91.9	49.1
20120131	43.5	90.0	62.8
20120201	90.4	90.0	64.6
20120202	45.8	91.3	61.1
20120203	37.5	91.5	70.0
20120204	40.8	92.0	61.3
20120205	36.5	93.8	48.2
20120206	39.1	94.6	44.2
20120207	43.2	94.3	91.3
20120208	36.5	91.9	49.2
20120209	36.5	93.8	45.7
20120210	38.3	93.9	94.1
20120211	36.9	92.3	44.9
20120212	29.7	90.1	36.5
20120213	33.1	49.5	44.8
20120214	39.6	48.6	92.3
20120215	42.3	49.9	68.0
20120216	39.7	92.4	94.6
20120217	46.0	49.9	93.8
20120218	41.2	91.6	96.2
20120219	39.8	47.8	90.8
20120220	38.1	48.7	93.0
20120221	37.1	49.7	61.0
20120222	45.5	93.4	68.8
20120223	90.6	94.1	69.4
20120224	42.7	95.9	99.3
20120225	42.6	91.7	47.2
20120226	36.9	47.7	47.7
20120227	40.9	45.4	61.9
20120228	45.9	47.0	67.2
20120229	40.7	49.8	70.1
20120301	41.3	48.9	62.1
20120302	36.8	48.1	72.7
20120303	47.6	90.7	99.0
20120304	44.2	95.0	91.8
20120305	38.5	48.8	95.0
20120306	32.9	48.4	61.8
20120307	43.3	49.9	67.1
20120308	91.2	49.2	72.0
20120309	47.8	91.7	46.4
20120310	37.2	49.3	46.7
20120311	42.9	90.0	96.9
20120312	48.8	48.6	61.9
20120313	92.6	93.9	68.8
20120314	60.5	95.2	71.9
20120315	47.2	95.9	72.0
20120316	44.7	94.6	72.5
20120317	48.2	48.2	71.7
20120318	48.2	47.1	71.1
20120319	93.1	45.8	73.0
20120320	97.8	49.7	63.8
20120321	97.5	91.4	60.0
20120322	97.3	91.4	62.3
20120323	61.7	48.4	61.1
20120324	95.8	49.0	62.0
20120325	48.4	46.4	64.6
20120326	49.8	49.7	66.0
20120327	39.6	94.1	65.8
20120328	49.7	94.6	69.2
20120329	96.8	92.3	69.5
20120330	46.5	94.5	73.5
20120331	42.2	96.2	73.9
20120401	45.3	91.1	75.3
20120402	48.1	90.5	75.4
20120403	91.2	92.2	77.3
20120404	61.0	90.6	67.0
20120405	90.7	47.9	71.1
20120406	48.0	47.4	70.4
20120407	91.1	49.4	73.6
20120408	95.7	90.0	71.1
20120409	98.3	91.3	70.0
20120410	95.0	93.8	69.0
20120411	49.0	92.9	69.2
20120412	91.7	93.9	74.5
20120413	93.1	90.2	73.4
20120414	95.2	90.9	76.0
20120415	62.3	91.5	74.5
20120416	62.9	91.9	63.6
20120417	69.3	93.2	67.3
20120418	99.0	93.0	65.1
20120419	94.1	95.1	67.9
20120420	96.5	95.8	68.9
20120421	98.2	98.0	65.1
20120422	92.4	92.8	65.4
20120423	91.6	95.1	70.1
20120424	49.3	97.9	67.0
20120425	92.5	97.5	75.4
20120426	90.5	95.3	77.5
20120427	91.9	93.5	77.0
20120428	47.4	94.7	77.7
20120429	94.1	94.0	77.7
20120430	91.9	93.4	77.7
20120501	97.4	92.7	77.0
20120502	93.7	90.7	77.9
20120503	93.1	92.6	79.1
20120504	97.2	93.4	80.1
20120505	97.0	93.1	82.1
20120506	96.6	96.5	79.0
20120507	94.6	95.3	79.8
20120508	97.9	92.0	70.0
20120509	99.2	92.4	69.8
20120510	61.1	93.4	71.3
20120511	99.7	93.1	69.4
20120512	64.1	49.9	72.0
20120513	65.3	92.0	72.4
20120514	64.2	96.0	72.5
20120515	62.0	93.0	67.6
20120516	63.8	91.0	69.0
20120517	64.5	91.4	72.7
20120518	61.0	92.2	73.7
20120519	62.6	92.4	77.5
20120520	66.2	94.5	75.8
20120521	62.7	92.8	76.9
20120522	63.7	93.9	78.8
20120523	66.4	96.5	77.7
20120524	64.5	94.7	80.6
20120525	65.4	92.5	81.4
20120526	69.4	92.1	82.3
20120527	71.9	92.2	80.3
20120528	74.4	92.9	80.3
20120529	75.9	92.1	82.2
20120530	72.9	92.1	81.9
20120531	72.5	93.3	82.4
20120601	67.2	94.8	77.9
20120602	68.3	94.0	81.1
20120603	67.7	92.3	82.2
20120604	61.9	95.3	81.2
20120605	98.3	93.5	83.0
20120606	61.7	94.1	83.2
20120607	66.7	93.9	82.1
20120608	68.7	94.4	77.5
20120609	72.2	95.0	77.9
20120610	72.6	60.0	82.9
20120611	69.2	97.2	86.8
20120612	66.9	95.1	85.3
20120613	66.7	93.3	76.9
20120614	67.7	93.4	84.5
20120615	68.5	94.6	84.4
20120616	67.5	97.0	83.8
20120617	64.2	95.6	82.5
20120618	61.7	92.5	82.9
20120619	66.4	93.9	82.5
20120620	77.9	95.3	81.3
20120621	88.3	93.3	80.8
20120622	82.2	94.1	81.7
20120623	77.0	95.2	83.9
20120624	75.4	95.8	85.5
20120625	70.9	96.8	87.2
20120626	65.9	97.5	88.0
20120627	73.5	97.7	89.6
20120628	77.4	96.6	86.7
20120629	79.6	96.4	85.3
20120630	84.2	98.4	81.7
20120701	81.8	98.8	78.5
20120702	82.5	96.4	83.1
20120703	80.2	96.5	83.1
20120704	77.8	95.8	84.5
20120705	86.1	94.8	84.6
20120706	79.9	94.9	84.2
20120707	83.5	94.7	86.7
20120708	81.5	92.8	84.3
20120709	77.8	93.7	83.7
20120710	76.1	93.1	77.1
20120711	76.3	92.7	77.4
20120712	75.8	92.0	80.6
20120713	77.2	93.4	81.4
20120714	79.3	94.0	80.2
20120715	78.9	94.0	81.8
20120716	79.6	94.5	77.3
20120717	83.3	96.7	80.8
20120718	84.3	97.5	81.6
20120719	75.1	97.1	80.9
20120720	68.4	98.1	83.9
20120721	68.4	97.6	85.6
20120722	72.2	96.0	83.6
20120723	75.6	96.6	84.0
20120724	82.6	97.8	83.0
20120725	78.4	97.5	84.8
20120726	77.0	96.4	84.4
20120727	79.4	95.3	84.3
20120728	77.4	95.0	83.9
20120729	72.5	95.6	85.0
20120730	72.9	95.6	84.9
20120731	73.6	95.9	86.3
20120801	75.0	95.4	86.5
20120802	77.7	94.4	85.8
20120803	79.7	93.7	85.3
20120804	79.6	94.1	86.0
20120805	81.5	97.8	84.2
20120806	80.0	98.2	81.9
20120807	75.7	98.0	86.5
20120808	77.8	97.0	86.1
20120809	78.6	95.0	86.8
20120810	77.8	94.8	88.0
20120811	78.5	93.0	85.1
20120812	78.8	92.5	87.4
20120813	78.6	93.3	88.0
20120814	76.8	93.9	88.0
20120815	76.7	96.2	87.2
20120816	75.9	97.1	86.1
20120817	77.6	95.3	86.8
20120818	72.6	96.2	84.9
20120819	70.4	94.3	76.8
20120820	71.8	93.1	80.6
20120821	73.6	93.4	80.0
20120822	74.7	94.5	78.2
20120823	74.6	95.7	79.1
20120824	76.0	94.8	81.9
20120825	76.2	93.8	84.7
20120826	73.4	96.5	83.5
20120827	74.6	98.3	82.1
20120828	79.4	98.7	84.0
20120829	74.7	97.5	85.7
20120830	73.5	95.9	87.2
20120831	77.9	95.4	82.9
20120901	80.7	95.7	84.8
20120902	75.1	93.1	83.9
20120903	73.5	93.5	85.5
20120904	73.5	92.5	86.4
20120905	77.7	94.5	85.8
20120906	74.2	96.3	85.4
20120907	76.0	96.4	85.3
20120908	77.1	96.5	81.9
20120909	69.7	96.4	74.8
20120910	67.8	95.4	71.6
20120911	64.0	96.2	75.9
20120912	68.1	95.7	82.1
20120913	69.3	94.3	80.5
20120914	70.0	95.2	70.0
20120915	69.3	94.3	71.2
20120916	66.3	92.9	70.3
20120917	67.0	94.8	72.1
20120918	72.8	94.8	73.7
20120919	67.2	96.8	72.7
20120920	62.1	95.4	71.7
20120921	64.0	95.8	72.9
20120922	65.5	95.9	73.1
20120923	65.7	92.8	75.6
20120924	60.4	94.5	78.3
20120925	63.2	93.3	78.3
20120926	68.5	93.6	79.6
20120927	69.2	92.1	76.4
20120928	68.7	92.6	77.2
20120929	62.5	93.9	75.2
20120930	62.3	95.1	71.9
